image_name,target,prediction
ISIC_0169604,0,0.0007068425766192377
ISIC_0169687,0,0.015795964747667313
ISIC_0170008,0,0.024130910634994507
ISIC_0170059,0,0.3503308892250061
ISIC_0170101,0,0.025292564183473587
ISIC_0170285,0,0.04622791334986687
ISIC_0170545,0,0.0005752271972596645
ISIC_0170583,0,0.02525457553565502
ISIC_0170636,0,0.002531438833102584
ISIC_0170676,0,0.04778148606419563
ISIC_0170696,0,0.02327689900994301
ISIC_0170960,0,0.02341213822364807
ISIC_0171235,0,0.017272045835852623
ISIC_0171946,0,0.028272567316889763
ISIC_0171983,0,0.1608296036720276
ISIC_0172020,0,0.000892179028596729
ISIC_0172163,0,0.019766787067055702
ISIC_0172865,0,0.00488623883575201
ISIC_0172959,0,0.023301729932427406
ISIC_0173137,0,0.0022719083353877068
ISIC_0173213,0,0.02781490795314312
ISIC_0173385,0,0.023831957951188087
ISIC_0173485,0,0.0005683330236934125
ISIC_0174405,0,0.03382047638297081
ISIC_0174527,0,0.0062788608483970165
ISIC_0174903,0,0.014244191348552704
ISIC_0174983,0,0.015445113182067871
ISIC_0175364,0,0.0037908200174570084
ISIC_0175486,0,0.004669130779802799
ISIC_0175530,0,0.00512831611558795
ISIC_0175837,0,0.027579475194215775
ISIC_0176577,0,0.013035537675023079
ISIC_0176781,0,0.01457644160836935
ISIC_0177190,0,0.001688914722763002
ISIC_0177304,0,0.022327281534671783
ISIC_0177860,0,0.05087012052536011
ISIC_0178430,0,0.026095259934663773
ISIC_0178744,0,0.0018050775397568941
ISIC_0179056,0,0.009321551769971848
ISIC_0179074,0,0.0004278876876924187
ISIC_0179104,0,0.0013670657062903047
ISIC_0179191,0,0.0008864231640473008
ISIC_0179267,0,0.000627316941972822
ISIC_0180194,0,0.0009787589078769088
ISIC_0180510,0,0.0007666476885788143
ISIC_0180660,0,0.0008838790818117559
ISIC_0181017,0,0.023956572636961937
ISIC_0181059,0,0.012428096495568752
ISIC_0181374,0,0.022724410519003868
ISIC_0181445,0,0.02505357377231121
ISIC_0181678,0,0.026703491806983948
ISIC_0182020,0,0.001440109102986753
ISIC_0182730,0,0.019919147714972496
ISIC_0183256,0,0.00181660579983145
ISIC_0183290,0,0.02309003286063671
ISIC_0183925,0,0.00048489190521650016
ISIC_0184482,0,0.001963504124432802
ISIC_0184688,0,0.031199663877487183
ISIC_0184944,0,0.00043432600796222687
ISIC_0185051,0,0.024743400514125824
ISIC_0185135,0,0.0007232338539324701
ISIC_0185177,0,0.026726284995675087
ISIC_0185547,0,0.011547086760401726
ISIC_0185918,0,0.0012646190589293838
ISIC_0186161,0,0.057719673961400986
ISIC_0186437,0,0.0004930286086164415
ISIC_0186501,0,0.02228621579706669
ISIC_0186820,0,0.027066895738244057
ISIC_0187428,0,0.026213709264993668
ISIC_0187498,0,0.023981746286153793
ISIC_0187812,0,0.022995475679636
ISIC_0188415,0,0.0007801860920153558
ISIC_0188432,1,0.301645964384079
ISIC_0188926,0,0.0022629015147686005
ISIC_0188955,0,0.024500412866473198
ISIC_0189059,0,0.09083916991949081
ISIC_0189333,0,0.029508842155337334
ISIC_0189336,0,0.0007916930480860174
ISIC_0189694,0,0.013069662265479565
ISIC_0189837,0,0.002353925257921219
ISIC_0190308,0,0.04094471037387848
ISIC_0190725,0,0.02315773069858551
ISIC_0190870,0,0.023353828117251396
ISIC_0191366,0,0.0010351940291002393
ISIC_0191734,0,0.0008546674507670105
ISIC_0191871,0,0.03731117770075798
ISIC_0192419,0,0.0009239892824552953
ISIC_0192490,0,0.0016634882194921374
ISIC_0192596,0,0.0011334113078191876
ISIC_0192701,0,0.0006302364636212587
ISIC_0192893,0,0.14655767381191254
ISIC_0193456,0,0.0021444393787533045
ISIC_0193785,0,0.0006683827959932387
ISIC_0193907,0,0.023301204666495323
ISIC_0193920,0,0.0006006407784298062
ISIC_0194550,0,0.01936493068933487
ISIC_0194914,0,0.0228413213044405
ISIC_0195078,0,0.0006436355761252344
ISIC_0195699,0,0.0017189112259075046
ISIC_0195972,0,0.03958122059702873
ISIC_0196273,0,0.0018302937969565392
ISIC_0196399,0,0.06477095186710358
ISIC_0196403,0,0.03588889166712761
ISIC_0196502,0,0.00316890818066895
ISIC_0196559,0,0.013374167494475842
ISIC_0196694,0,0.02994626760482788
ISIC_0196945,0,0.0016363319009542465
ISIC_0197584,0,0.0030934568494558334
ISIC_0197636,0,0.0023326172959059477
ISIC_0197873,0,0.0015130375977605581
ISIC_0198331,0,0.0004950750153511763
ISIC_0198375,0,0.0021731348242610693
ISIC_0198392,0,0.023956088349223137
ISIC_0198861,0,0.01552456896752119
ISIC_0199116,0,0.021063512191176414
ISIC_0199261,0,0.0008261299808509648
ISIC_0199455,0,0.02308465726673603
ISIC_0199494,0,0.018858885392546654
ISIC_0199538,0,0.048837531358003616
ISIC_0199719,0,0.024295127019286156
ISIC_0200153,0,0.0009706338169053197
ISIC_0200174,0,0.0010169706074520946
ISIC_0200204,0,0.0006908650975674391
ISIC_0200611,0,0.028489504009485245
ISIC_0200921,0,0.06502049416303635
ISIC_0200999,0,0.05643150955438614
ISIC_0201351,0,0.0276323314756155
ISIC_0201689,0,0.00042597876745276153
ISIC_0201767,0,0.0009386345045641065
ISIC_0202023,0,0.02054593712091446
ISIC_0202120,0,0.12005740404129028
ISIC_0202167,0,0.0007550336304120719
ISIC_0202259,0,0.0012109122471883893
ISIC_0202576,0,0.00061007373733446
ISIC_0202680,0,0.028685523197054863
ISIC_0202808,0,0.007557787001132965
ISIC_0203016,0,0.023623472079634666
ISIC_0203233,0,0.004606443922966719
ISIC_0204275,0,0.0014204246690496802
ISIC_0204355,0,0.004656944889575243
ISIC_0204580,0,0.029465897008776665
ISIC_0204819,0,0.040603794157505035
ISIC_0204994,0,0.061973124742507935
ISIC_0205127,0,0.02794809080660343
ISIC_0205748,0,0.02326216734945774
ISIC_0205926,0,0.030731597915291786
ISIC_0206079,0,0.016282999888062477
ISIC_0206325,0,0.02302878350019455
ISIC_0206442,0,0.023735899478197098
ISIC_0206758,0,0.004422448109835386
ISIC_0207209,0,0.0018933139508590102
ISIC_0207268,1,0.008121867664158344
ISIC_0207341,0,0.0013930381974205375
ISIC_0207349,0,0.022740555927157402
ISIC_0208378,0,0.02753494493663311
ISIC_0208967,0,0.022221168503165245
ISIC_0209871,0,0.023011798039078712
ISIC_0210282,0,0.022957179695367813
ISIC_0210308,0,0.0016447643283754587
ISIC_0210423,0,0.0318288654088974
ISIC_0210830,0,0.025390757247805595
ISIC_0210998,0,0.023680202662944794
ISIC_0212729,0,0.0005478672683238983
ISIC_0212774,0,0.011215442791581154
ISIC_0212931,0,0.026456346735358238
ISIC_0213271,0,0.042107973247766495
ISIC_0213336,0,0.0003676933120004833
ISIC_0213974,0,0.0018338526133447886
ISIC_0214037,0,0.008444102481007576
ISIC_0214186,0,0.0006794302607886493
ISIC_0214335,0,0.030563099309802055
ISIC_0214635,0,0.0006474766996689141
ISIC_0214903,0,0.027184346690773964
ISIC_0215054,0,0.022523215040564537
ISIC_0215112,0,0.001928038545884192
ISIC_0215966,0,0.002142559504136443
ISIC_0216296,0,0.003290098160505295
ISIC_0216689,0,0.04795932397246361
ISIC_0216690,0,0.0050287931226193905
ISIC_0217057,0,0.023468825966119766
ISIC_0217111,0,0.01900150068104267
ISIC_0217267,0,0.01933344267308712
ISIC_0217818,0,0.020123479887843132
ISIC_0218072,0,0.0672793984413147
ISIC_0218575,0,0.0006669822614639997
ISIC_0218747,0,0.0025805954355746508
ISIC_0219450,0,0.030453095212578773
ISIC_0219493,0,0.007032883353531361
ISIC_0219948,0,0.01918361894786358
ISIC_0220461,0,0.02303646318614483
ISIC_0220649,0,0.04876325652003288
ISIC_0220926,0,0.021956736221909523
ISIC_0221351,0,0.023529114201664925
ISIC_0221590,0,0.05306531861424446
ISIC_0222117,0,0.04626324772834778
ISIC_0222150,0,0.024187711998820305
ISIC_0222299,0,0.024417772889137268
ISIC_0223857,0,0.0055405027233064175
ISIC_0224295,0,0.0025539901107549667
ISIC_0224300,0,0.048096664249897
ISIC_0224397,0,0.0012033984530717134
ISIC_0224429,0,0.01828516460955143
ISIC_0224678,0,0.022985616698861122
ISIC_0224681,0,0.010086799040436745
ISIC_0224919,0,0.004066127352416515
ISIC_0224921,0,0.0007319797878153622
ISIC_0225245,0,0.02374885417521
ISIC_0225295,0,0.0032407124526798725
ISIC_0226034,0,0.019465351477265358
ISIC_0226072,0,0.0015140401665121317
ISIC_0226137,0,0.023490432649850845
ISIC_0227038,0,0.29254475235939026
ISIC_0227532,0,0.013312600553035736
ISIC_0228497,0,0.0008115560049191117
ISIC_0228659,0,0.025834402069449425
ISIC_0228713,0,0.0008729476830922067
ISIC_0228718,0,0.0008997413679026067
ISIC_0228772,0,0.02291780523955822
ISIC_0229265,0,0.027951974421739578
ISIC_0229459,0,0.0012476416304707527
ISIC_0229510,0,0.009081370197236538
ISIC_0229600,0,0.020541740581393242
ISIC_0229656,0,0.02323860302567482
ISIC_0229659,0,0.021688023582100868
ISIC_0229680,0,0.0006117754383012652
ISIC_0229832,0,0.02434302680194378
ISIC_0229871,0,0.02394542470574379
ISIC_0230169,0,0.020169304683804512
ISIC_0230209,0,0.2888111174106598
ISIC_0230332,0,0.02873311936855316
ISIC_0230516,0,0.001108064316213131
ISIC_0230564,0,0.0035642036236822605
ISIC_0231167,0,0.0006517536239698529
ISIC_0231465,0,0.10059987753629684
ISIC_0231745,0,0.0007669107872061431
ISIC_0231828,0,0.0008485967409797013
ISIC_0232101,1,0.030323296785354614
ISIC_0232274,0,0.02261126972734928
ISIC_0232767,0,0.0013580025406554341
ISIC_0232785,0,0.026922404766082764
ISIC_0232963,0,0.03503602370619774
ISIC_0233487,0,0.02954925037920475
ISIC_0234038,0,0.012538651935756207
ISIC_0234049,0,0.0010670084739103913
ISIC_0234096,0,0.029860077425837517
ISIC_0234140,0,0.041159503161907196
ISIC_0234146,0,0.002641495084390044
ISIC_0234248,0,0.025010397657752037
ISIC_0234894,0,0.01571858488023281
ISIC_0235728,0,0.1277022659778595
ISIC_0236237,0,0.0010267709149047732
ISIC_0236261,0,0.013722359202802181
ISIC_0236510,0,0.0013321895385161042
ISIC_0236531,0,0.03047582507133484
ISIC_0236739,0,0.026456326246261597
ISIC_0236778,0,0.596132218837738
ISIC_0237514,0,0.03283869847655296
ISIC_0237636,0,0.06953420490026474
ISIC_0237721,0,0.008805660530924797
ISIC_0237862,0,0.0007913775625638664
ISIC_0238002,0,0.014275088906288147
ISIC_0238118,0,0.0005610593943856657
ISIC_0238215,0,0.0007190296310000122
ISIC_0238491,0,0.02576536498963833
ISIC_0238570,0,0.005620903801172972
ISIC_0238711,0,0.000594736950006336
ISIC_0238824,0,0.022330764681100845
ISIC_0238871,0,0.001874095993116498
ISIC_0238940,0,0.01602357067167759
ISIC_0239070,0,0.02677987329661846
ISIC_0239178,0,0.02351946383714676
ISIC_0239597,0,0.09698959439992905
ISIC_0239810,0,0.052315592765808105
ISIC_0239843,0,0.024575045332312584
ISIC_0239949,0,0.023883474990725517
ISIC_0240365,0,0.00048168140347115695
ISIC_0240628,0,0.0005002291291020811
ISIC_0240778,0,0.1313822716474533
ISIC_0241109,0,0.010010938160121441
ISIC_0242433,0,0.030003419145941734
ISIC_0242571,0,0.03626300022006035
ISIC_0242646,0,0.0026850965805351734
ISIC_0242801,0,0.025957835838198662
ISIC_0243148,0,0.0006354974466376007
ISIC_0243160,0,0.02492748387157917
ISIC_0243235,0,0.03685601428151131
ISIC_0243683,0,0.13595888018608093
ISIC_0243849,0,0.025031447410583496
ISIC_0244197,0,0.0011297262972220778
ISIC_0244240,0,0.0008954548393376172
ISIC_0244877,0,0.001300064381211996
ISIC_0245258,0,0.05821200832724571
ISIC_0246090,0,0.024229174479842186
ISIC_0246184,0,0.023280149325728416
ISIC_0247197,0,0.024056246504187584
ISIC_0247242,0,0.04462537541985512
ISIC_0247330,1,0.012047577649354935
ISIC_0247541,0,0.0009008801425807178
ISIC_0247964,0,0.0006987652159295976
ISIC_0248114,0,0.03592544421553612
ISIC_0248218,0,0.0015586063964292407
ISIC_0248321,0,0.03765352442860603
ISIC_0248521,0,0.0013715234817937016
ISIC_0248628,0,0.016662247478961945
ISIC_0248936,0,0.0008655112469568849
ISIC_0249212,0,0.0007269993075169623
ISIC_0249269,0,0.0011780922068282962
ISIC_0249560,0,0.0782591924071312
ISIC_0249982,0,0.06289706379175186
ISIC_0250064,0,0.020269429311156273
ISIC_0250069,0,0.01148472260683775
ISIC_0250455,0,0.03144443407654762
ISIC_0250839,1,0.2901817262172699
ISIC_0250842,0,0.003947345074266195
ISIC_0251149,0,0.04278212785720825
ISIC_0252448,0,0.02403104119002819
ISIC_0252649,0,0.02349885366857052
ISIC_0253178,0,0.023195188492536545
ISIC_0253367,0,0.0017702538752928376
ISIC_0253516,0,0.0249868705868721
ISIC_0253871,0,0.023205459117889404
ISIC_0254158,0,0.040232446044683456
ISIC_0254447,0,0.02354864962399006
ISIC_0254517,0,0.0270538367331028
ISIC_0254686,0,0.02068718709051609
ISIC_0254698,0,0.020238282158970833
ISIC_0255205,0,0.02314835600554943
ISIC_0255508,0,0.02605583332479
ISIC_0255796,0,0.000982953584752977
ISIC_0255843,0,0.024035854265093803
ISIC_0255914,0,0.02508675865828991
ISIC_0255997,0,0.01813422329723835
ISIC_0256715,0,0.0009486866183578968
ISIC_0256926,0,0.0429687462747097
ISIC_0257447,0,0.02754761278629303
ISIC_0257755,0,0.0010778832947835326
ISIC_0258061,0,0.03838096931576729
ISIC_0258065,0,0.006293091922998428
ISIC_0258806,0,0.004036520607769489
ISIC_0258821,0,0.0008048509480431676
ISIC_0259179,0,0.01512121595442295
ISIC_0259615,0,0.029480798169970512
ISIC_0260290,0,0.023754829540848732
ISIC_0260316,0,0.027941381558775902
ISIC_0260475,0,0.027234232053160667
ISIC_0261499,0,0.062396761029958725
ISIC_0261693,0,0.0233084075152874
ISIC_0261781,0,0.02151242457330227
ISIC_0262276,0,0.02921641431748867
ISIC_0262401,0,0.014405316673219204
ISIC_0262618,0,0.022874128073453903
ISIC_0262770,0,0.00763006741181016
ISIC_0263178,0,0.02494729869067669
ISIC_0263478,0,0.0006911339587531984
ISIC_0263522,0,0.001739372732117772
ISIC_0263916,0,0.02875693142414093
ISIC_0264941,0,0.0029263910837471485
ISIC_0265576,0,0.035486575216054916
ISIC_0266468,0,0.026796508580446243
ISIC_0266738,0,0.02536667324602604
ISIC_0267054,0,0.0248449444770813
ISIC_0267586,0,0.02286372147500515
ISIC_0268080,0,0.04653084650635719
ISIC_0268179,0,0.02272498607635498
ISIC_0268187,0,0.0011688033118844032
ISIC_0268371,0,0.024346090853214264
ISIC_0268557,0,0.032684098929166794
ISIC_0268633,0,0.028784681111574173
ISIC_0268701,0,0.001679268665611744
ISIC_0268703,0,0.003591030603274703
ISIC_0268784,0,0.0013904492370784283
ISIC_0268811,0,0.02470695786178112
ISIC_0270101,0,0.0017172069055959582
ISIC_0270289,0,0.0006750502507202327
ISIC_0270582,0,0.0007085035904310644
ISIC_0271017,0,0.024393493309617043
ISIC_0271121,0,0.0245322547852993
ISIC_0271299,0,0.024773593991994858
ISIC_0271408,0,0.003434364451095462
ISIC_0271922,0,0.038119226694107056
ISIC_0272026,0,0.0005269667017273605
ISIC_0272509,1,0.01692073605954647
ISIC_0272567,0,0.00039293646113947034
ISIC_0273046,1,0.12394125759601593
ISIC_0273222,0,0.02317969501018524
ISIC_0273594,0,0.0023227676283568144
ISIC_0273664,0,0.0256888959556818
ISIC_0273685,0,0.02463170699775219
ISIC_0274382,1,0.1672719568014145
ISIC_0274625,0,0.06157909706234932
ISIC_0274900,0,0.0012475888943299651
ISIC_0275409,0,0.0009458719869144261
ISIC_0275661,0,0.0014740274054929614
ISIC_0275693,0,0.06351552158594131
ISIC_0275783,0,0.02401031367480755
ISIC_0275828,1,0.041207075119018555
ISIC_0275984,0,0.16315780580043793
ISIC_0276167,0,0.023138176649808884
ISIC_0276435,0,0.001654497697018087
ISIC_0277115,0,0.022922150790691376
ISIC_0277164,0,0.003446982940658927
ISIC_0277320,0,0.000651058682706207
ISIC_0277340,0,0.029408231377601624
ISIC_0277354,0,0.0004974108305759728
ISIC_0277705,0,0.02335452102124691
ISIC_0277727,0,0.02423633076250553
ISIC_0277859,0,0.020882271230220795
ISIC_0278021,0,0.023481983691453934
ISIC_0278116,0,0.0502774715423584
ISIC_0278126,0,0.00396378617733717
ISIC_0278130,0,0.0007592473994009197
ISIC_0278346,0,0.02687295712530613
ISIC_0279526,0,0.03566434606909752
ISIC_0280208,0,0.023476455360651016
ISIC_0280404,0,0.02353748492896557
ISIC_0280603,0,0.016250256448984146
ISIC_0280749,0,0.2539922893047333
ISIC_0280912,1,0.049129802733659744
ISIC_0280943,0,0.024715211242437363
ISIC_0281179,0,0.02433834969997406
ISIC_0281286,0,0.0009038899443112314
ISIC_0281291,0,0.011417258530855179
ISIC_0281404,0,0.03272506967186928
ISIC_0281631,0,0.03206625580787659
ISIC_0281658,0,0.025579005479812622
ISIC_0281753,0,0.0017033576732501388
ISIC_0282040,0,0.0018310191808268428
ISIC_0282166,0,0.023796815425157547
ISIC_0282281,0,0.0022640081588178873
ISIC_0282321,0,0.027268437668681145
ISIC_0282422,0,0.0012732743052765727
ISIC_0282681,0,0.0232872124761343
ISIC_0283463,0,0.02453397959470749
ISIC_0283506,0,0.0009085798519663513
ISIC_0283511,0,0.019403889775276184
ISIC_0283541,0,0.01436004787683487
ISIC_0283957,0,0.025763383135199547
ISIC_0284295,0,0.003419638844206929
ISIC_0284422,0,0.025254851207137108
ISIC_0284505,0,0.0073258476331830025
ISIC_0284664,0,0.013083279132843018
ISIC_0285051,0,0.001579977455548942
ISIC_0285095,0,0.021515626460313797
ISIC_0285157,0,0.002194869564846158
ISIC_0286360,1,0.06338516622781754
ISIC_0286750,0,0.0007648387108929455
ISIC_0287510,0,0.004054863937199116
ISIC_0287683,0,0.0240641999989748
ISIC_0287784,0,0.003221789374947548
ISIC_0287804,0,0.0005857752403244376
ISIC_0288421,0,0.005335182882845402
ISIC_0288916,0,0.0016701543936505914
ISIC_0289191,0,0.0034864183980971575
ISIC_0289478,0,0.0009963541524484754
ISIC_0289491,0,0.024983936920762062
ISIC_0290785,0,0.02372458390891552
ISIC_0290881,0,0.031461190432310104
ISIC_0291277,0,0.026914888992905617
ISIC_0291282,0,0.0007753285462968051
ISIC_0291394,0,0.002296901075169444
ISIC_0291473,0,0.2025090903043747
ISIC_0291882,0,0.005369560327380896
ISIC_0292158,0,0.007111650891602039
ISIC_0292349,0,0.0009534488781355321
ISIC_0292616,0,0.035217225551605225
ISIC_0292775,0,0.002848104340955615
ISIC_0293086,0,0.0022496022284030914
ISIC_0293409,0,0.0008859235094860196
ISIC_0293416,0,0.059248991310596466
ISIC_0293607,0,0.030551711097359657
ISIC_0293967,0,0.018015122041106224
ISIC_0294170,0,0.01161044742912054
ISIC_0294249,0,0.0010204731952399015
ISIC_0294399,0,0.000899700855370611
ISIC_0294687,0,0.0029547938611358404
ISIC_0294733,0,0.004032985772937536
ISIC_0294910,0,0.0052137854509055614
ISIC_0295003,0,0.008489221334457397
ISIC_0295104,0,0.001677904510870576
ISIC_0295178,0,0.03228085860610008
ISIC_0295323,0,0.0005645811907015741
ISIC_0295507,0,0.018445022404193878
ISIC_0295820,0,0.0020535665098577738
ISIC_0296109,0,0.025095103308558464
ISIC_0296580,0,0.0016186012653633952
ISIC_0296785,0,0.0229647196829319
ISIC_0297032,0,0.0049418071284890175
ISIC_0297186,0,0.0005519684054888785
ISIC_0297558,0,0.0012675488833338022
ISIC_0297595,0,0.024589208886027336
ISIC_0297795,0,0.014255592599511147
ISIC_0298093,0,0.005552638787776232
ISIC_0298274,0,0.11008347570896149
ISIC_0299242,0,0.03640614449977875
ISIC_0299504,0,0.028845185413956642
ISIC_0299520,0,0.026549799367785454
ISIC_0299741,0,0.019873112440109253
ISIC_0300915,0,0.050585951656103134
ISIC_0301191,0,0.0029749125242233276
ISIC_0301404,0,0.004757144954055548
ISIC_0301568,0,0.0059603312984108925
ISIC_0301734,0,0.005726868286728859
ISIC_0301931,0,0.04459495469927788
ISIC_0302103,0,0.024830808863043785
ISIC_0302441,0,0.001143340952694416
ISIC_0302804,0,0.0033836127258837223
ISIC_0303196,0,0.019322456791996956
ISIC_0303421,0,0.023177802562713623
ISIC_0304019,0,0.02713991142809391
ISIC_0304042,0,0.023503145202994347
ISIC_0304649,0,0.0022535352036356926
ISIC_0304703,0,0.01222530659288168
ISIC_0305250,0,0.0008944374858401716
ISIC_0305679,0,0.002227500779554248
ISIC_0305798,0,0.0040671550668776035
ISIC_0305800,0,0.0046372078359127045
ISIC_0305842,0,0.006603688932955265
ISIC_0305879,0,0.002446542028337717
ISIC_0305928,0,0.025379318743944168
ISIC_0307377,0,0.024420524016022682
ISIC_0307909,0,0.027226215228438377
ISIC_0307958,0,0.39974769949913025
ISIC_0308127,0,0.0006009042263031006
ISIC_0308133,0,0.014871782623231411
ISIC_0308722,0,0.051148928701877594
ISIC_0308888,0,0.022720348089933395
